"","word","spam_word_count"
"1388","7537",4
"1389","753ml77",1
"1390","753wssq3406izsn1",1
"1391","755cm",2
"1392","758",1
"1393","758dody1425frhm1",2
"1394","7590893",2
"1395","7593avex4",1
"1396","760382",12
"1397","760el",2
"1398","762",2
"1399","763",1
"1400","764smfc8513fcsll40",2
"1401","764whdl6646must3",2
"1402","765l",2
"1403","770",4
"1404","770x",4
"1405","771661",2
"1406","772umul47",2
"1407","7749donl1",2
"1408","774bfbm7392dpuv0",2
"1409","775",1
"1410","776",2
"1411","777",6
"1412","7773yefu0",1
"1413","7783rmxa7",2
"1414","779sctl3539oiej0",1
"1415","780",10
"1416","785",4
"1417","786",3
"1418","7868",2
"1419","787",1
"1420","7870fubx0",2
"1421","78l27",1
"1422","79.00",3
"1423","79.95",2
"1424","790",6
"1425","794opgx9206mkeq3",2
"1426","796qvfq4651flcg5",2
"1427","7977jrzs7",1
"1428","798",4
"1429","7986",1
"1430","799.00",1
"1431","799husu07l50",2
"1432","7c114258",6
"1433","7c134077",2
"1434","7c17",16
"1435","7c29",2
"1436","7c308417",10
"1437","7t2",2
"1438","8,000",7
"1439","8,285",1
"1440","8.0",2
"1441","8.00",1
"1442","8.30",1
"1443","8.5",7
"1444","8.600.000.00",2
"1445","80,210",1
"1446","80.00",9
"1447","80.71.65.57",3
"1448","80.71.66.8",36
"1449","80.71.71.88",16
"1450","800",50
"1451","8000",3
"1452","800000",1
"1453","801",18
"1454","804",2
"1455","8051",2
"1456","805kzkp1399plhn9",2
"1457","8064owas8",1
"1458","808",1
"1459","8080",8
"1460","8084",1
"1461","81.9.8.40",6
"1462","81.9.8.7",1
"1463","810",7
"1464","8100",2
"1465","810c",4
"1466","812pqej6560nlfv1",1
"1467","8139c",2
"1468","8139d",1
"1469","8149uuyq4",2
"1470","8150",2
"1471","816",2
"1472","817",1
"1473","8178",6
"1474","818932",16
"1475","819qzvd0262klsm5",1
"1476","819sl77",1
"1477","820",6
"1478","8220",2
"1479","8228519",3
"1480","822nic1",2
"1481","822ppl1",2
"1482","822slim1",2
"1483","8230",4
"1484","824401",1
"1485","824455",1
"1486","8288",6
"1487","82nd",1
"1488","83.00",14
"1489","830",2
"1490","830c",2
"1491","83147",9
"1492","8336",7
"1493","83406",2
"1494","8354piyk6",1
"1495","835bnai2156ddpv1",1
"1496","840",2
"1497","84059",1
"1498","84070",1
"1499","840c",4
"1500","842",2
"1501","842piio5741fevp5",2
"1502","8456dygh8",2
"1503","849ohzo1243goal55",1
"1504","850",6
"1505","8500",1
"1506","850brbf9054xgta4",1
"1507","850mhz",1
"1508","852",4
"1509","854fhda5838oell71",2
"1510","854nyly5891okqi6",1
"1511","860",4
"1512","861uzkc5802cqak9",1
"1513","865",6
"1514","8654wjxy6",2
"1515","865syef3453gtvsl72",1
"1516","866",10
"1517","870",6
"1518","870,875dc",4
"1519","873",14
"1520","873762692484",2
"1521","873762692485",2
"1522","8738",2
"1523","874",4
"1524","877",15
"1525","88.50",1
"1526","880",6
"1527","8800",1
"1528","8800jwxs6",1
"1529","880c",2
"1530","880i",4
"1531","8821",8
"1532","88216",2
"1533","8821652098236",2
"1534","8828sljb6",1
"1535","883pbxd6893zunf7",1
"1536","8842",3
"1537","885vmhq8619nrwv6",1
"1538","887rrsr4903rvqg5",1
"1539","887zecb8252kxvb8",1
"1540","888",29
"1541","889",1
"1542","890",8
"1543","890c",2
"1544","89120",2
"1545","89123",2
"1546","892",4
"1547","894,457",2
"1548","895",6
"1549","895cxi",2
"1550","896",4
"1551","8960",1
"1552","8960ryoe6",1
"1553","897vxaf2019nlas2",1
"1554","8986",2
"1555","899",4
"1556","8am",1
"1557","8c43fd25cb6f949944ee12c379e50028",1
"1558","8c6632f0",1
"1559","8gb",2
"1560","8mb",9
"1561","8pm",1
"1562","8th",4
"1563","9,000",1
"1564","9,980",2
"1565","9.00",2
"1566","9.50",3
"1567","90,000",4
"1568","90.00",23
"1569","900",12
"1570","9000",5
"1571","9000c",2
"1572","9010",4
"1573","90211",1
"1574","905",1
"1575","9059dmel0",2
"1576","908",2
"1577","911",2
"1578","912ymjg32l34",2
"1579","9143",2
"1580","914qrtr7194fyjl55",2
"1581","916msgw0934hwls5",2
"1582","91733",2
"1583","92.00",1
"1584","920c",4
"1585","921,947",2
"1586","92274a",2
"1587","92275a",2
"1588","92291a",2
"1589","92295a",2
"1590","92298a",2
"1591","927",4
"1592","930",2
"1593","9302yscl8",2
"1594","930c",2
"1595","9350",1
"1596","9358visa9",1
"1597","9364",3
"1598","937",1
"1599","939134",4
"1600","9400",1
"1601","946",4
"1602","947",1
"1603","9488ycte7",1
"1604","948hyhj3622xxim0",2
"1605","950",2
"1606","950,00",4
"1607","9500",1
"1608","950c",2
"1609","9530",2
"1610","954",6
"1611","9550",2
"1612","95827",1
"1613","9588xeoa0",1
"1614","9598",1
"1615","963yler3855itdf4",1
"1616","965nkuk1727eml22",1
"1617","965tqzv4189rjvx0",2
"1618","96687523",1
"1619","966grtz8l49",1
"1620","96l2",1
"1621","970",5
"1622","970cxi",2
"1623","971",1
"1624","972",3
"1625","9720",4
"1626","9732420",2
"1627","974",12
"1628","9750",2
"1629","97501",1
"1630","9753",2
"1631","9760",7
"1632","9779kl5",1
"1633","980",4
"1634","9807",1
"1635","980lnzg6754dlnm8",2
"1636","981myeo8409wqvh2",1
"1637","984bbkk1503wduz9",1
"1638","985dsia7345xfcg6",1
"1639","9882exl6",1
"1640","9890mzai1",1
"1641","9899",2
"1642","99,999",6
"1643","99.0",1
"1644","99.00",2
"1645","99.95",11
"1646","990",4
"1647","992zkl62",2
"1648","993",7
"1649","993751",20
"1650","9975",1
"1651","997l28",1
"1652","9986dxku6",2
"1653","9999",1
"1654","999999",1
"1655","9e45tyu2",8
"1656","a.j",6
"1657","a.k.a",6
"1658","a.m",2
"1659","a025",2
"1660","a100",2
"1661","a310",2
"1662","a430",1
"1663","a64",1
"1664","aaa",7
"1665","aacsb",2
"1666","aad",1
"1667","aaliyah",3
"1668","aamba",1
"1669","aaxpmnbmet",2
"1670","abacha",38
"1671","abacha's",5
"1672","abaf",13
"1673","abandon",4
"1674","abandoned",12
"1675","abastecimientos",1
"1676","abatement",2
"1677","abb",3
"1678","abc",2
"1679","abf",6
"1680","abidjan",34
"1681","abilities",1
"1682","ability",47
"1683","abit",2
"1684","ably",2
"1685","abnegate",3
"1686","abnormal",10
"1687","abnormality",1
"1688","abo",8
"1689","aboard",2
"1690","abolish",1
"1691","abonn",2
"1692","abortive",1
"1693","abou",2
"1694","about.we",2
"1695","aboutus",4
"1696","above_",1
"1697","abovetelefax",2
"1698","abqewvbgf",2
"1699","abreast",1
"1700","abroad",11
"1701","absconded",1
"1702","absence",2
"1703","absinthe",1
"1704","absinthium",1
"1705","absinthum",2
"1706","absolute",13
"1707","absolutely",211
"1708","absorbers",3
"1709","absorption",2
"1710","abstract",5
"1711","absultely",4
"1712","abu",4
"1713","abubakar",2
"1714","abundant",3
"1715","abuse",57
"1716","abused",1
"1717","academic",14
"1718","acc",1
"1719","acccount",2
"1720","acce",1
"1721","accents",2
"1722","accept",94
"1723","acceptable",8
"1724","acceptance",12
"1725","accepted",57
"1726","accepting",12
"1727","acceso",6
"1728","access",334
"1729","accesses",2
"1730","accessible",14
"1731","accessing",4
"1732","accessnz",2
"1733","accessorie",1
"1734","accessories",24
"1735","accident",7
"1736","accidentally",1
"1737","accidents",10
"1738","acciones",1
"1739","acclaimed",5
"1740","acco",1
"1741","accolade",3
"1742","accommodate",4
"1743","accommodating",3
"1744","accommodation",1
"1745","accommodations",5
"1746","accomodations",1
"1747","accomplish",2
"1748","accomplished",3
"1749","accord",2
"1750","accordance",18
"1751","account",297
"1752","accountability",1
"1753","accountant",18
"1754","accounting",5
"1755","accounts",64
"1756","accredited",10
"1757","accross",2
"1758","accrued",6
"1759","accumulate",1
"1760","accumulated",1
"1761","accumulating",2
"1762","accumulation",7
"1763","accurac",2
"1764","accuracy",12
"1765","accuracyand",2
"1766","accurate",6
"1767","accurately",14
"1768","acero",6
"1769","acgmat",1
"1770","ach",1
"1771","achats",1
"1772","achieve",39
"1773","achieved",18
"1774","achieves",5
"1775","achieving",7
"1776","achy",3
"1777","acid",4
"1778","acids",2
"1779","ack",4
"1780","acknowledge",11
"1781","acknowledged",4
"1782","acknowledgement",3
"1783","acknowledges",2
"1784","ackup",1
"1785","ackwgy4l",4
"1786","aclamados",1
"1787","acmba",4
"1788","acne",1
"1789","aconite",2
"1790","acquaintance",4
"1791","acquire",34
"1792","acquired",23
"1793","acquisition",23
"1794","acquisitions",6
"1795","acquistion",1
"1796","acre",3
"1797","acrylic",7
"1798","act",121
"1799","acting",9
"1800","action",34
"1801","action:http",2
"1802","actionlaser",2
"1803","actions",10
"1804","activate",3
"1805","activating",6
"1806","activation",3
"1807","active",24
"1808","actively",12
"1809","activex",3
"1810","activities",34
"1811","activity",39
"1812","acts",12
"1813","acts.that",3
"1814","actual",40
"1815","actuales",1
"1816","actualization",1
"1817","actuallyreverses",9
"1818","acyclovir",1
"1819","ad.goo.ne.jp",2
"1820","ada",3
"1821","adacemy",2
"1822","adapt",11
"1823","adapter",1
"1824","adaptogen",2
"1825","adapts",1
"1826","adare",2
"1827","adclick",4
"1828","add",104
"1829","add:huangli",1
"1830","adddata",2
"1831","added",53
"1832","added.and",4
"1833","addin",1
"1834","adding",12
"1835","addition",41
"1836","additional",97
"1837","additionally",2
"1838","addr",5
"1839","addreses",4
"1840","address",904
"1841","address________________________________________",1
"1842","address_________________________________________",2
"1843","address__________________________________________",3
"1844","address___________________________________________",3
"1845","address____________________________________________",2
"1846","address_________________________________________________",3
"1847","address's",2
"1848","addressed",4
"1849","addresses",397
"1850","addressess",2
"1851","addressing",1
"1852","adds",3
"1853","ade",2
"1854","adelante",1
"1855","adenophora",2
"1856","adequately",1
"1857","ades",6
"1858","adewale",6
"1859","adfb9700c8",1
"1860","adhering",1
"1861","adii",1
"1862","adjacent",1
"1863","adjust",2
"1864","adjustable",6
"1865","adjustment",3
"1866","adjusts",1
"1867","adlam",2
"1868","adler",6
"1869","admin",8
"1870","administered",2
"1871","administraci",2
"1872","administration",34
"1873","administration.the",4
"1874","administrativa",4
"1875","administrative",2
"1876","administrativo",1
"1877","administrator",19
"1878","administrators",2
"1879","adminscr",1
"1880","adminscript",2
"1881","admiration",6
"1882","admit",4
"1883","ado",3
"1884","adobe",2
"1885","adopted",1
"1886","adoption",5
"1887","adrenal",2
"1888","adres",4
"1889","adresi",1
"1890","adresinde",3
"1891","adress",11
"1892","adresse",6
"1893","adrian",2
"1894","ads",87
"1895","ads.sourceforge.net",1
"1896","adshwe",2
"1897","adsini",2
"1898","adsl",1
"1899","adult",138
"1900","adults",14
"1901","adultwebmasters",6
"1902","adv",4
"1903","adva",2
"1904","advalvas",4
"1905","advance",16
"1906","advanced",37
"1907","advancement",4
"1908","advances",7
"1909","advant",5
"1910","advantag",4
"1911","advantage",102
"1912","advantages",8
"1913","advent",2
"1914","adventure",8
"1915","advert",2
"1916","advertise",55
"1917","advertised",17
"1918","advertiseme",1
"1919","advertisement",108
"1920","advertisements",23
"1921","advertiser",3
"1922","advertisers",47
"1923","advertising",198
"1924","adverts",2
"1925","advi",4
"1926","advice",57
"1927","advicer",2
"1928","advil",1
"1929","advisability",1
"1930","advisable",2
"1931","advise",8
"1932","adviseby",2
"1933","advised",33
"1934","advisement",15
"1935","adviser",14
"1936","advises",4
"1937","adviso",10
"1938","advisor",24
"1939","advisors",5
"1940","advisory",8
"1941","advocate",6
"1942","aeb",2
"1943","aefs",11
"1944","aeopublishing",12
"1945","aeronautic",1
"1946","aerospace",7
"1947","aezr",1
"1948","afb",1
"1949","afe",13
"1950","affair",1
"1951","affect",8
"1952","affected",2
"1953","affecting",2
"1954","affects",2
"1955","affiate",1
"1956","affid",18
"1957","affidavits",2
"1958","affili",3
"1959","affiliate",50
"1960","affiliate1",1
"1961","affiliate5",3
"1962","affiliated",33
"1963","affiliateoptout",3
"1964","affiliates",31
"1965","affiliation",2
"1966","affix",1
"1967","affleck",2
"1968","afflictions",6
"1969","affluent",2
"1970","afford",10
"1971","affordable",46
"1972","afforded",5
"1973","affords",1
"1974","afft",12
"1975","afghanistan",2
"1976","aficionados",1
"1977","afr",2
"1978","afraid",5
"1979","afraid.the",2
"1980","afree",1
"1981","africa",91
"1982","africa.this",1
"1983","africamail",4
"1984","african",19
"1985","africans",1
"1986","africaonline",2
"1987","afsk",1
"1988","aftermath",1
"1989","aftern",1
"1990","afternoon",15
"1991","age",221
"1992","agencies",63
"1993","agency",30
"1994","agenda",9
"1995","agendas",2
"1996","agent",136
"1997","agents",105
"1998","ages",31
"1999","aggrandize",1
"2000","aggressive",12
"2001","aggressively",4
"2002","agi",5
"2003","agileconcepts.com",5
"2004","aging",131
"2005","ago",36
"2006","agonizing",1
"2007","agosto",2
"2008","agp",1
"2009","agra",4
"2010","agree",18
"2011","agreed",36
"2012","agreemeent",1
"2013","agreement",26
"2014","agreements",1
"2015","agrees",4
"2016","agregado",1
"2017","agriculteur",1
"2018","agricultural",5
"2019","agriculture",1
"2020","agus",2
"2021","ahead",12
"2022","ahmet",4
"2023","ahotsexycouple",2
"2024","ahpvqeqkoacigulvlrcqr",1
"2025","aicheme",2
"2026","aid",57
"2027","aider",1
"2028","aides",4
"2029","aiding",2
"2030","aids",10
"2031","aig",14
"2032","aihf",1
"2033","aiis",2
"2034","ail",3
"2035","ailable",2
"2036","aileen",2
"2037","ailin",2
"2038","ails",1
"2039","aim",2
"2040","aime",1
"2041","aimed",1
"2042","aine",3
"2043","air",20
"2044","airbus",2
"2045","aircraft",8
"2046","aircrafts",2
"2047","airfare",4
"2048","airline",16
"2049","airlines",3
"2050","airport",47
"2051","airports",1
"2052","ais",7
"2053","aise",1
"2054","aishling",2
"2055","aisn",1
"2056","ait",1
"2057","aix",1
"2058","ajmq",7
"2059","ajrule",1
"2060","ajuda",1
"2061","aka",3
"2062","akcina",1
"2063","akesson",2
"2064","aknowledging",1
"2065","alabama",14
"2066","alabi",4
"2067","alacarteresearch",1
"2068","aladin",4
"2069","alain",2
"2070","alan",2
"2071","alarm",1
"2072","alarmes",1
"2073","alarmists",1
"2074","alarms",2
"2075","alaska",15
"2076","alaskan",1
"2077","alavanca",1
"2078","alb",2
"2079","albania",4
"2080","alberta",16
"2081","albizzia",6
"2082","album",16
"2083","albums",12
"2084","alcances",1
"2085","alcohol",14
"2086","alden",6
"2087","alert",19
"2088","alerting",1
"2089","alerts",7
"2090","alex",4
"2091","alexandra.hobby.privatseite.to",2
"2092","alexis",2
"2093","algeria",4
"2094","algorithm",2
"2095","algorithms",8
"2096","alhaji",6
"2097","alhajiabubakar",4
"2098","ali",6
"2099","alias",8
"2100","alidity",1
"2101","align",72
"2102","alike",5
"2103","alimony",5
"2104","alink",1
"2105","alise",1
"2106","alisma",2
"2107","alists",2
"2108","alkaloid",8
"2109","alkaloids",8
"2110","all.in",2
"2111","alled",1
"2112","allegations",1
"2113","allen",4
"2114","allergies",3
"2115","allesklar",4
"2116","alleviate",7
"2117","allexecs",15
"2118","alley",2
"2119","allez",1
"2120","alliance",30
"2121","allianz",3
"2122","allied",4
"2123","allies",5
"2124","allmerica",11
"2125","allocated",2
"2126","allocation",7
"2127","alloff1",2
"2128","allowed",10
"2129","allowing",4
"2130","alloy",2
"2131","alltheweb",4
"2132","ally",8
"2133","almighty",2
"2134","alot",2
"2135","alpha",3
"2136","alright",1
"2137","alrq",2
"2138","als",2
"2139","alston",1
"2140","alt",11
"2141","alta",2
"2142","altamente",1
"2143","altavista",8
"2144","alter",34
"2145","altered",1
"2146","alternate",4
"2147","alternativas",1
"2148","alternative",78
"2149","alternatively",2
"2150","alternatives",8
"2151","altinda",4
"2152","altra",1
"2153","aluminio",6
"2154","aluminum",10
"2155","alzheimer",2
"2156","alzs",2
"2157","ama",2
"2158","amak",1
"2159","amalgamated",17
"2160","amalgamation",16
"2161","amanda",2
"2162","amateur",14
"2163","amateurish",1
"2164","amateurs",1
"2165","amaze",4
"2166","amazed",26
"2167","amazement",1
"2168","amazes",6
"2169","amazing",45
"2170","amazingly",12
"2171","amazon",4
"2172","amber",2
"2173","ambiance",11
"2174","ambience",1
"2175","ambient",1
"2176","ambiente",5
"2177","ambition",10
"2178","ambitious",7
"2179","amd",2
"2180","ame",4
"2181","amended",1
"2182","ameri",21
"2183","america",70
"2184","america.indeed",1
"2185","american",120
"2186","americanexpress",2
"2187","americans",1
"2188","americanteensluts",1
"2189","amerus",1
"2190","amex",8
"2191","amigos",1
"2192","amina",2
"2193","amino",4
"2194","amis",6
"2195","amla",7
"2196","ammunition",3
"2197","ammunitions",2
"2198","amnis",2
"2199","amnm",11
"2200","amount",148
"2201","amounting",1
"2202","amounts",33
"2203","amountwithin",3
"2204","amour",1
"2205","amouth",2
"2206","amouth.while",2
"2207","amp",5
"2208","ample",2
"2209","ampliamente",1
"2210","amply",2
"2211","amputation",1
"2212","ams",2
"2213","amsterdam",14
"2214","amt",6
"2215","amurtagh",2
"2216","amy",2
"2217","amzing",1
"2218","anagrafica",1
"2219","anal",1
"2220","analogy",2
"2221","analysis",30
"2222","analyst",16
"2223","analysts",5
"2224","analytical",2
"2225","analyze",2
"2226","analyzer",1
"2227","analyzes",4
"2228","ananzi",4
"2229","ance",1
"2230","anced",3
"2231","ancient",7
"2232","anderson",11
"2233","andorra",4
"2234","andrea",3
"2235","andrew",2
"2236","ands",2
"2237","andy",2
"2238","anenih",2
"2239","anesaccounting",1
"2240","aneurisms",1
"2241","aneurysm",2
"2242","anewloan",2
"2243","anfg",1
"2244","angeles",10
"2245","angelfire.com",1
"2246","angelica",12
"2247","angioplasty",6
"2248","angola",9
"2249","angola.the",1
"2250","anguilla",2
"2251","anguish",1
"2252","anheuser",14
"2253","animal",3
"2254","animals",21
"2255","animated",3
"2256","animation",2
"2257","animations",1
"2258","anime",1
"2259","aniseed",1
"2260","ankara",4
"2261","ankaya",4
"2262","ann",12
"2263","anna",5
"2264","annapurna",1
"2265","anne",4
"2266","annemarie",4
"2267","anniversary",4
"2268","announce",3
"2269","announced",16
"2270","announcement",15
"2271","announcements",3
"2272","announces",2
"2273","announcing",15
"2274","annoy",2
"2275","annoying",2
"2276","annual",37
"2277","annualization",3
"2278","annually",25
"2279","annuities",37
"2280","annuitization",4
"2281","annuity",143
"2282","anonyme",2
"2283","anonymity",2
"2284","anonymous",6
"2285","anonymously",2
"2286","anorex",1
"2287","ans",5
"2288","answer",111
"2289","answered",2
"2290","answering",3
"2291","answers",16
"2292","ant",3
"2293","antage",2
"2294","antarctica",2
"2295","antee.com",1
"2296","anteed",1
"2297","antenna",10
"2298","antennas",2
"2299","anterior",1
"2300","antes",1
"2301","anthony",2
"2302","anti",34
"2303","antiaging",2
"2304","anticaipting",2
"2305","anticiparse",1
"2306","anticipate",1
"2307","anticipated",7
"2308","anticipates",3
"2309","anticipation",6
"2310","antidote",2
"2311","antigua",6
"2312","antilles",2
"2313","antioxidants",2
"2314","antiques",2
"2315","antivirus",13
"2316","antonio",2
"2317","anvil",1
"2318","anwhere",1
"2319","anxiety",23
"2320","anxious",10
"2321","anxiously",1
"2322","anymore",25
"2323","anyone's",5
"2324","anyplace",2
"2325","anytime",59
"2326","anzwers",4
"2327","aofarachain",4
"2328","aol",37
"2329","aol.com",9
"2330","apartado",6
"2331","apartment",8
"2332","apartments",1
"2333","apec",3
"2334","apertura",1
"2335","aphrodisaca",3
"2336","aphrodisia",73
