word,ham_word_count
"2,250",2
"2,800",2
"2,801",2
"2,8182249,1440",1
"2,8199104,1440",1
"2,8202806,1440",1
"2,8206955,1440",1
"2,8413685,1717",1
"2,8415146,1717",1
"2,8415795,1440",1
"2,8417752,1717",1
"2,8417753,1717",1
"2,8417754,1717",1
"2,8417796,215",1
"2,8418808,1717",1
"2,8418823,215",1
"2,8418824,215",1
"2,8418825,215",1
"2,8418826,215",1
"2,8418827,215",1
"2,8418828,215",1
"2,8418829,215",1
"2,8418830,215",1
"2,8418831,215",1
"2,8418832,215",1
"2,8418833,215",1
"2,8419990,1717",1
"2,8421063,1717",1
"2,8421991,1717",1
"2,8421992,1717",1
"2,8423193,1717",1
"2,8423194,1717",1
"2,8423195,1717",1
"2,8423196,1717",1
"2,8424915,1717",1
"2,8424916,1717",1
"2,8428489,215",1
"2,8430044,215",1
"2,8435176,1440",1
"2,8437307,1440",1
"2,8443954,1440",1
"2,8443955,1440",1
"2,8653742,1440",1
"2,8655705,215",1
"2,8655706,215",2
"2,8655707,215",1
"2,8655708,215",1
"2,8655709,215",1
"2,8655710,215",2
"2,8655711,215",1
"2,8655712,215",2
"2,8655713,215",2
"2,8655714,215",2
"2,8655716,215",1
"2,8664946,1440",1
"2,8666353,215",1
"2,8668042,1440",1
"2,8670380,215",1
"2,8674045,215",1
"2,8676018,1440",1
"2,8677924,1440",1
"2,900",1
2.0,67
2.0.0,6
2.0.11,2
2.0.2,2
2.0.3,4
2.0.35,1
2.0.5,4
2.01,2
2.02,1
2.02rc2,2
2.03,4
2.05am,1
2.07.59,2
2.0b,2
2.1,10
2.1.1,2
2.1.2,8
2.10,2
2.11,3
2.12,14
2.122,1
2.123,1
2.125,4
2.126,1
2.14,44
2.152,4
2.15pm,1
2.2,30
2.2.16,4
2.2.16c28,1
2.2.18,2
2.2.18pre21,3
2.2.20,2
2.2.30,2
2.2.5,2
2.20,9
2.226,2
2.3,5
2.3.0,1
2.3.1,2
2.3.12,2
2.3.40,1
2.30pm,1
2.31,30
2.3e7,2
2.4,37
2.4.1,2
2.4.18,148
2.4.19,20
2.4.2,1
2.4.20,4
2.4.5,2
2.4.7,6
2.4.8,2
2.40,52
2.41,32
2.42,4
2.43,2
2.45am,2
2.4ghz,6
2.4x,4
2.5,69
2.5.1,2
2.5.25,4
2.5.29,1
2.5.31,2
2.50,14
2.54,2
2.5ft,4
2.6,10
2.6.1,2
2.6.11,2
2.6.38,2
2.6.4,1
2.6.59,2
2.6.7,2
2.7,5
2.7.1,2
2.7.39,2
2.7.4,2
2.7.7,2
2.7.78,2
2.8,4
2.8.1,2
2.9,1
2.9.1,3
2.9.20,1
2.95,10
2.96,10
"20,000",9
20.0,2
20.141526,1
20.43,1
20.44,1
200,56
"200,000",3
2000,144
20000,1
20002082901,4
20006,2
2000ad,1
2000fps,1
2001,208
2001jul8,2
2001q11,2
2002,3734
2002_07_01_xeer_archive.html,1
2002_08_18_atrios_archive.html,1
2002_08_18_index.html,1
2002_09,1
2002_09_01_archive.inc,2
2002_09_01_blarchive.html,1
2002_09_01_poorman_archive.html,4
2002_09_15_dy.htm,2
2002_09_22_dy.htm,2
2002_09_22_halleyscomment_archive.html,2
2002_10,1
2002.08.24,2
2002.10.08,1
20020106,16
20020503_dmca_consequences.pdf,2
20020516,1
20020630,1
20020722195143,1
20020729,1
20020730,2
200208,8
20020805,7
20020806,4
20020808,4
20020808_eff_bunnie_pr.html,2
20020809,4
20020810,2
20020815_eff_pr.html,2
20020816_consolidation_granted.html,2
20020816_eff_pr.html,2
20020817,2
20020819riaa.php,3
200208210251,1
20020822,1
2002082601,2
200208280108,2
2002082901,2
20020829093613.6a00319300,2
2002082999999999901,4
20020901,1
20020905brian5,6
20020909,2
20020909_eff_pr.html,3
20020910,1
200209111917,2
20020911201900.492892feab,2
20020912,1
200209120315,2
20020913,1
200209130126,2
200209130231,2
20020916,1
20020917,1
20020919.8,2
20020923,4
200209230521,2
20020925,2
20020926,2
20020930,1
20020930123242,1
20021002,2
20021002000000,1
20021003,1
2002100306134721,1
20021004,1
20021007,4
20021008,1
20021009,1
200210091657,2
200210091843,2
200210091925,2
"2002392050,00",2
2002aug15,1
2002jul16,2
2002mar,2
2002mar7,2
2002nt7,1
2002oct28,1
2002oct5,2
2002sep10,6
2002sep11,4
2002sep16,4
2003,32
2004,9
2005,10
2006,2
2008,2
2009,1
200gb,1
200hp,1
200lb,2
200mb,4
200mhz,1
201,2
2010,2
2012,6
20123,2
20147,9
2017,2
2019,5
202,8
202.36.170.13,2
2020,6
202569,2
2028,3
203,4
203.62.158.32,2
2030,1
20331576,2
2037,2
2038,4
204.123.2.18,1
2048,1
20480,1
205,4
205.152.58.50,1
2050,1
2051,6
2052,4
20554,2
205721,1
2057697313,1
206,6
2075,2
208,2
2086,2
209,6
209.41.114.195,2
20903,2
2092,1
20acer,1
20amphetadesk,2
20c,2
20drive,1
20e6,1
20events.html,1
20flash,1
20for,2
20hard,1
20header,1
20k,4
20linux,4
20m,4
20macromedia,1
20malformed,1
20mandrake,4
20password,1
20pm,1
20popu.html,1
20release,4
20released,4
20s,2
20sec,1
20support,2
20t16,3
20t17,4
20th,23
20thanniversary,1
20vulnerability,1
20x,7
20xbox,4
20your,2
"21,000",2
"21,619",4
21.35,2
210,2
2100,23
21081,2
21091,2
21092,1
210lbs,2
211,17
2111,2
21168,1
21171,1
212,16
212.17.32.2,1
212.17.35.15,1
212.185.255.161,2
212.185.255.162,2
21221,1
21227,1
213,4
213.2.254.42,1
213.2.254.45,1
213.46.88.37,2
2131,1
2131236,1
213147,2
2137,2
2138,2
21405,2
2141,1
2143630,1
2147882,1
215,2
"215,0,215",1
"215,000",1
"215,1,215",1
"215,10,215",1
"215,11,215",1
"215,2,215",1
"215,3,215",1
"215,4,215",1
"215,5,215",1
"215,7,215",1
"215,8,215",1
"215,9,215",1
216,2
216.136.171.252,2
216.145.20.5,1
216.218.186.89,2
216.239.39.100,4
216.254.17.87,1
216.46.16.206,2
216.46.231.87,2
216.52.13.90,4
2165,2
217.160.137.66,2
2173,6
2173400,2
2178489,2
2178530,2
21787251,6
21787251a,2
2181078,2
2183191,2
218689,2
2188214,2
2197252,1
21am,3
21pm,6
21st,13
22.11,4
22.54,2
22.95,1
220,3
2200,1
2202552,2
22050,2
22056,2
2208216,1
221,1
2210091,2
221899,2
2219079,2
222,3
2220132,2
2220922,2
2220972,2
22220,2
2223065,2
2224,1
223,3
2231101,3
2232249,1
2233229,2
2238,1
2238236,2
223831,2
224,2
2240487,2
2246834,2
224th,2
225th,2
226,2
2274,1
2276388,1
2276467,2
227th,3
228,1
228ft,2
22911,1
22am,3
22danny,1
22get,2
22go,1
22mb,2
22mbps,2
22nd,4
22new,1
22p,2
22patents,3
22penny,1
22pm,5
22public,1
22s,2
22t03,1
22th,1
22to,1
22whitewater,1
23_,1
"23,581",1
230,14
2300,8
2301,1
2304155,1
2308581,2
23099123,1
231,2
2310209,2
2314232,2
2319,2
231986,1
232,7
23204.1031891193,2
23293,1
232b,2
233,1
233ish,1
2340204,1
234th,1
235,12
236,2
2395,1
23ae,2
23ae.com,2
23am,5
23blog.html,2
23crowlet.html,2
23herb.html,2
23k,1
23pm,4
23rd,1
23t00,2
23t09,2
23t11,1
23t16,4
23t23,2
"24,277",1
"24,996",1
240,7
2401,2
2405,1
2407kb,6
240mm,2
241,4
241.1mm,2
242.1mm,2
2424157k,3
2428,1
242mm,2
2434,1
2434321,2
245,4
245mm,2
246,4
2469146,6
247,1
2478161,1
2482,1
24bb,2
24goog.html,2
24hour,1
24pm,3
24t02,7
24t05,1
24t10,1
24t11,1
24t13,1
24t20,1
24t22,1
24th,2
24x,1
24x30,1
24x7,3
"25,000",2
"25,657",1
"25,693",1
25.9,2
250,18
"250,000",2
2500,1
250000,4
250k,10
250ms,2
2510637,1
25142,2
2515127,1
2515231,1
251m,1
25245,3
253,6
254,4
2541827,2
255,8
2552,2
25528,2
2554,2
2557,1
"255e13762,00",5
"255e1702,00",2
"255e663,00",2
256,14
256022,2
256m,1
256mb,1
25am,6
25fbi.html,2
25pm,1
25t00,1
25t10,2
25t17,1
25t18,2
25t22,4
25t23,2
25x,6
"26,000",2
"26,755",1
26.70,2
2600,5
2600s,1
261,4
2610,4
26124,4
26155,4
26156,2
26207,1
26497,1
2650,5
266,3
266.8mm,2
26642,1
26673,8
267.8mm,2
268894,3
26983,2
26am,6
26eolb,1
26jul2002,1
26m,2
26pm,2
26t01,2
26t02,2
26t04,1
26t05,1
26t08,3
26t09,2
26t11,2
26t12,2
26t13,2
26t14,1
26t15,2
26t16,1
26t20,1
26t21,2
26t23,3
26th,1
"27,178",1
"27,840",1
27.11.02,1
27.2,4
27.54,1
2703,11
2711,1
272,2
27232,4
273,1
273k.net,1
27489,2
275,2
275380,2
275mm,2
27735,1
27am,7
27brien,1
27pm,4
27t00,1
27t02,2
27t03,1
27t08,2
27t09,2
27t23,1
27th,2
"28,000",2
"28,679",2
28.00,2
28.000000000,2
2800,6
281,12
281.5,1
282,2
282001,1
2822,2
2832,2
285159,1
285167,1
285168,1
2854861586hm2logboat.html,2
286,2
286228,1
288,7
2881,2
289,1
28924,2
28am,4
28pm,2
28t07,2
28t23,1
28th,2
28vent.html,1
"29,10",5
"29,581",1
"29,918",1
29.1,1
29.19,2
29.4,1
29.60,1
29.95,2
290,4
291,4
292471210647,2
2927491,2
2935,1
294,2
296,3
29638,2
29891,12
299,1
299.95,2
29am,3
29pm,7
29t00,8
29t01,1
29t10,1
29t11,1
29t12,1
29t23,1
29th,1
2a07,3
2am,1
2b9f,1
2balles.cc,2
2balles2,2
2bc4,1
2best.nl,2
2blowhards,2
2blowhards.com,2
2bnum,4
2bstringfield1,4
2bxul.html,2
2c00,2
2c3858,2
2c4489999,2
2d09,1
2day,3
2dbusiness,1
2dheadlines,1
2dmanual,1
2eo,2
2f06,4
2f08,4
2f2002,4
2f3.3,1
2fdepeche.php,1
2fdiveintomark.org,1
2ferror.jht,2
2ffoaf.rdf,1
2flanguage_tools,1
2fm,1
2fmgnews,1
2fnews,4
2fngene06,2
2fpeopletr,2
2fpeopletracker,2
2fprotected,2
2fpublic,1
2frich_tracker.jhtml,2
2fwchess06,2
2fwww.macgeneration.com,1
2fwww.microsoft.com,1
2gb,1
2gbit,2
2jauddqskqd22u8rg_odiy1zvd0zk2fjbl,2
2km,2
2m31s,6
2mg,2
2min,4
2nd,25
2pm,2
2tc5tcqqcrd3b,1
2ubh.com,1
2w3,2
2x60gb,1
2xalt,2
2xalt.html,2
2zen.htm,2
"3,000",10
"3,025",2
"3,12",1
"3,500",1
"3,600",2
"3,695",4
"3,7506698,159",1
"3,7764729,159",1
"3,8015193,1440",1
"3,8015194,1440",1
"3,8015195,1440",1
"3,8251864,1440",1
"3,8251865,1440",1
"3,8251866,1440",1
"3,8251867,1440",1
"3,8251868,1440",1
"3,8256507,1717",1
"3,8256508,1717",1
"3,8456083,215",1
"3,8456085,215",1
"3,8456087,215",1
"3,8457381,215",1
"3,8457387,215",1
"3,8473772,1440",1
"3,8477945,1440",1
"3,8483155,1440",1
"3,8483156,1440",1
"3,8483157,1440",1
"3,8688970,215",1
"3,8688972,215",1
"3,8688973,215",1
"3,8688975,215",1
"3,8688976,215",1
"3,8688977,215",1
"3,8689493,215",1
"3,8699227,215",1
"3,8701110,1440",1
"3,8701111,1440",1
"3,8702434,215",1
"3,8704787,1440",1
"3,8708820,1440",1
"3,8710804,1440",1
"3,8714364,1440",1
"3,8714365,1440",1
"3,8714366,1440",1
"3,8719499,1440",1
3.0,35
3.0.0,2
3.0.2p1,4
3.0.4,6
3.0.9,3
3.00,5
3.04,2
3.1,11
3.12,1
3.2,18
3.2.2p1,2
3.2.6,2
3.21,2
3.23,1
3.3,1
3.3ft,2
3.4,3
3.4ft,2
3.4p1,5
3.5,19
3.6,2
3.79.1,4
3.9,4
3.92,4
30_,2
"30,000",11
30.1kb,2
300,61
"300,000",2
3000,13
300ft,2
300m,4
300mb,2
301,2
301793,6
303,3
304,12
305,6
306,10
3073879,2
308,2
3085,1
30998,4
30am,2
30gb,2
30k,4
30mb,3
30p,1
30pm,8
30s,1
30t00,2
30t03,9
30t10,2
30t11,4
30t12,1
30t14,1
30t15,1
30t16,3
30t17,2
30t18,1
30t19,3
30t20,4
30t21,1
30t22,4
30t23,6
30th,1
"31,703",2
"31,799",2
31.2,4
31.74,2
31.95,4
310,2
3100,4
31105,1
3126,2
3128,1
313,4
3139,4
313922,1
313985,1
314,2
3147,2
314ft,2
315,2
316,10
317,3
317x,3
318,4
31882,2
3196730,2
3197,1
31am,2
31pm,2
31st,8
32.43,2
32.564,2
320,12
321,8
322,2
3227883,2
323,2
324,27
327,4
328,4
32880,1
329,2
32am,2
32hop,1
32k,2
32m,1
32mb,2
32nd,2
32pm,12
33.63,1
330,5
331kb,2
332,2
3320433,2
333,4
334,2
337,1
339,4
339m,1
33am,5
33pm,7
"34,142",1
34.03,1
34.1mdk,2
34.26,2
34.52,1
34.652485,1
340,4
3401,1
341,2
344,2
345,1
346,6
3469,70
347,2
3472,2
348,4
349,6
34am,1
34pm,6
"35,000",7
"35,225",4
35.00,2
35.00gbp,2
35.96,1
350,30
3500,8
350i,2
351,12
"351083,00",8
352,4
353,89
354,4
35520,2
3559,1
357,2
358,6
3587,1
35899,4
359,10
3598,10
35k,2
35mm,2
35pm,6
36.50,2
36'41.2,4
360,12
3600,5
362,2
3627ac95.66099519,1
363,2
365,6
36519,2
366,7
3679,2
368,2
36am,1
36pm,3
37.70,2
37.94,1
370,2
3703.1033415613,2
37058400,36
370ppm,2
3714,6
3735855,1
3737,1
373a9c4f,1
374ft,2
375,8
377,1
37771,2
3779952,1
379,2
37pm,1
38.00,1
38.13,1
38.55,2
381e,1
"385,6",3
"385,9",3
3859,1
386,1
387,1
38a0,1
38am,1
38k,2
38k4,1
38mb,2
38pm,3
39.19,2
39.288680,3
39.7,2
39.878996,2
39.880196,2
39.95,2
390,2
390.23,1
3900215,3
390476,2
392,2
393,1
394609,2
3946998c.html,1
39550,2
39659226ff5b0d16d0290b21f67c46f2,1
397,2
3974,1
3978,6
3981,2
3982,2
399,1
399.95,2
3996218,2
39am,3
39k,6
39pm,1
3ac9bc346d736b4a51d676faa2a08a57,1
3adiveintomark.org,1
3c507,4
3c509,24
3c5b5e75,6
3c5x9,7
3c905c,1
3ch3,2
3com,10
3d:ba:c4,4
3d93540,1
3dengineer.com,1
3des,2
3dnow,1
3e.org,2
3eshow,2
3faiddepeche,1
3fb3,3
3ft,2
3gamerchicks.com,2
3mm,2
3pio,1
3pm,3
3rd,18
3srsgomwjndwiakoehofnhpi,2
3v1l,2
3ware,4
"4,055",1
"4,244",1
"4,300",4
"4,6",2
"4,6436947,159",1
"4,7",2
"4,700",2
"4,7132396,159",1
"4,8045341,1440",1
"4,8045344,1440",1
"4,8052857,1440",1
"4,8052858,1440",1
"4,8052859,1440",1
"4,8259314,1717",1
"4,8259315,1717",1
"4,8260638,1717",1
"4,8260640,1717",1
"4,8263548,215",1
"4,8264811,1717",1
"4,8268029,1717",1
"4,8268032,1717",1
"4,8268033,1717",1
"4,8269406,1717",1
"4,8269407,1717",1
"4,8272607,1717",1
"4,8272608,1717",1
"4,8274140,1717",1
"4,8274142,1717",1
"4,8276087,215",1
"4,8276089,215",1
"4,8278079,215",1
"4,8279315,1717",1
"4,8279860,215",1
"4,8288879,1717",1
"4,8289788,1440",1
"4,8290377,1717",1
"4,8293089,1717",1
"4,8293091,1717",1
"4,8494551,159",1
"4,8512678,1440",1
"4,8518006,1440",1
"4,8518007,1440",1
"4,8519920,1440",1
"4,8523004,215",1
"4,8723991,215",1
"4,8723992,215",1
"4,8723993,215",1
"4,8723994,215",1
"4,8723995,215",1
"4,8723996,215",1
"4,8723997,215",1
"4,8723998,215",1
"4,8723999,215",1
"4,8724000,215",1
4.0,28
4.0.1,2
4.0.2,6
4.0.3,1
4.0.4,2
4.0.4pl1,2
4.0f,4
4.1,21
4.10,1
4.2,3
4.2.0,3
4.2.1,1
4.2.18,3
4.4,8
4.5,11
4.50pm,1
4.6,2
4.6.2,4
4.7,2
4.79,1
4.8,3
4.995,2
"40,000",5
400,82
"400,000",1
4000,9
4000rpm,1
400k,7
400km,5
400mb,4
400mbps,2
402,1
4023,1
403,2
4032,1
4036,1
404,5
4042840,3
406,1
"407,6",3
408.725.7136,2
408.973.7239,2
4096,20
4096k,1
40am,1
40bloom,1
40brl,1
40cal,1
40clone.his.com,1
40decwrl.uucp,1
40hoptoad.uucp,1
40jhunix.uucp,1
40k,1
40kodak.uucp,1
40kv,2
40news.cs.hut.fi,1
40p,3
40pm,11
40shlump.nac.dec.com,1
40sri,1
40watsun.cc.columbia.edu,1
41.06,2
41.36,2
41.929484,2
41.934032,2
41.935634,2
41.936022,2
410,4
"410,9",3
41030,2
411,2
411436,3
4124307,2
413,2
4132447,1
4138,2
414,4
4144696,2
415,27
415.436.9993,2
415.863.5459,2
416,2
417,1
4175607,1
4187,1
4188,2
419,15
4193839,1
419coal,1
41a3,3
41am,3
41pm,2
42.20,2
420,2
4200,2
421083,1
422,1
426312,2
42am,2
42c1,3
42pm,3
42v,2
43.00,2
43.637025,1
43.987175,1
4326,4
433,6
4333165s.htm,3
4334301,3
4334334,1
4334357,2
43392,9
434,2
4357,2
436,20
437,2
4372,2
43dd,1
44.51,2
44.54,2
44.8,4
44.95,7
440,3
4406,2
440bx,2
441,1
443,2
445,2
448,2
4490,2
44am,4
44c6,2
44pm,4
"45,514",2
45.00,2
45.00gbp,2
45.36,2
450,16
4511234,2
4513.3,1
453,2
4538e94b3b2c6b19041756b37b1f9916,1
454,10
4545,6
455,2
456,2
"457,6",3
4588,3
459,2
459c1d0262e939d6432f193c7a4ba8a8,2
45am,1
45g,1
45pzkgdiocf4rqfpo,1
46.39,2
46.597147,3
46.81,2
460,2
4600,2
4606,6
4619,3
4622,9
"463,12",3
467,1
4682,1
4691,1
46k,2
46m,4
46vhaa,3
47.16,2
470,2
4726,1
473,4
474,2
478,2
4784,2
4785,2
47am,8
47k,2
47mph,2
47pm,6
47th,1
48.411339,2
48.92,2
4800bps,4
481620,2
481687,2
481722,2
48335,2
48393,2
484,2
4852,18
486,8
486dx,1
"487,10",2
"487,6",2
488,2
4888,3
48pm,3
"49,11",2
"49,9",2
49.391309,2
490710,2
491,2
4932,2
4933200,2
4933201,2
49441,2
494845p,1
496.63,1
497,6
49760,2
49863,4
499,1
"499,999",10
49am,5
49k,2
49p,3
49pm,5
4am,1
4arrow.com,4
4ax.com,2
4clx,2
4d44,1
4dcgi,6
4ft,2
4igzzbdfwmynawb,2
4in,2
4mbps,2
4mhz,10
4q_cgb,1
4reepy7rsm38x,1
4th,4
4wra,1
4xx,2
"5,000",7
"5,10",2
"5,10p",2
"5,300",4
"5,8062538,1440",1
"5,8078047,1440",1
"5,8081289,1440",1
"5,8086489,1440",1
"5,8086490,1440",1
"5,8294463,1717",1
"5,8296986,1717",1
"5,8296987,1717",1
"5,8298180,1717",1
"5,8304313,1717",1
"5,8304314,1717",1
"5,8305901,1717",1
"5,8305902,1717",1
"5,8535461,215",1
"5,8535464,215",1
"5,8535465,215",1
"5,8535466,215",1
"5,8535468,215",1
"5,8535469,215",1
"5,8535470,215",1
"5,8536504,215",1
"5,8553538,1440",1
"5,8553539,1440",1
"5,8553540,1440",1
"5,8553541,1440",1
"5,8560348,215",1
"5,8561543,1440",1
"5,8561544,1440",1
"5,960",1
5.0,7
5.0.0,2
5.005,4
5.01.04.19,1
5.1,17
5.1.1,4
5.15,2
5.2,3
5.3.8,1
5.58,3
5.6,4
5.6.0,10
5.6.1,34
5.7.1,4
5.8.0,9
"50,000",18
500,44
"500,000",17
5000,6
5007,4
500kb,6
500m,1
500mhz,1
5012,2
502c,10
503,2
503.806.3626,1
5031,1
5040,2
505,2
507,2
508,1
508284,2
509,3
5092,1
50am,1
50ft,2
50k,1
50mb,2
50minutehour.net,6
50ms,2
50pm,8
50s,3
50th,2
"51,000",2
51.81,2
51.8kb,2
5100,1
51144,4
5119262,41
512,12
512mb,1
51751,4
518,5
5199,2
51am,3
51k,2
51m,3
51st,1
"52,553",2
520,10
52074,4
52238,94
525,2
5267,1
5273,4
52887,2
52am,5
52pm,7
5317,2
533,8
53334900,2
5339,4
5342,2
5344,2
5345,2
5347,2
5351,2
5353,5
5354,2
5360,2
5361,2
5362,2
5363,2
5364,2
5366,2
5367,2
5369,2
537,2
5370,2
5374,2
5375,2
5378.1027548783,1
5385,2
5386,2
5392,2
5393,2
53am,1
53pm,4
"54,995",9
54.9,1
540,2
5400,7
5406,2
541,2
5419,2
543,2
5431,1
5432,2
544,2
54458,2
5445x,2
546,1
5486124068793688683255936251187209270074392635932332070112001988456197381759672947165175699536362793613284725337872111744958183862744647903224103718245568925556758419805069056847065147709058947190200192542277555125346128173135573355537502225974504428432790108988791795746287271944131683364548299056172016,1
54928,3
54am,3
54lgdfzn2qqonm7awjhkn1c,1
54mbps,2
54pm,10
"55,000",2
550,10
55024,1
5508,10
550mhz,3
552,2
5544,1
555,2
5583,1
55am,3
55pm,8
56.82,2
561425,2
561657,6
562,1
5642,6
5646,1
56592,1
567,1
567c,6
5688,1
5689,2
56k,9
56pm,2
"57,000",4
57.1kb,4
57.73,2
5700,1
572,6
5723,1
573,2
576,2
57600bps,4
5763,2
57am,5
57pm,9
581,2
58104,2
581b,6
585,2
5859,4
586,2
586216,2
586672,2
58pm,7
5907,6
592,4
59390,2
596,3
5960,2
598,2
59am,5
59pm,4
5aa5,2
5b36a,2
5c84,10
5ebb,1
5ft,5
5ghz,2
5ian0ia,2
5nines,8
5nn'ing,2
5pm,7
5th,7
5thmars99,1
"6,000",10
"6,6503039,159",1
"6,7",8
"6,8106968,1440",1
"6,8341698,1440",1
"6,8355996,215",1
"6,8572777,215",1
"6,8572778,215",1
"6,8572779,215",1
"6,8572781,215",1
"6,8572783,215",1
"6,8572784,215",1
"6,8572785,215",1
"6,8572786,215",1
"6,8572787,215",1
"6,8572788,215",1
"6,8572789,215",1
"6,8582593,1440",1
6.0,4
6.0.404,1
6.1,2
6.2,16
6.20pm,1
6.3,2
6.40pm,2
6.45,1
6.5,13
6.5.1,6
6.5.2,2
6.5.8,2
6.7.9,2
6.8,4
6.9,3
60_whitelists.cf,2
"60,000",2
600,25
"600,000",2
6000,2
600311,4
600euro,2
600ps,1
600seconds.blogspot.com,2
601,4
601am,2
601am.com,2
603,6
604,6
6048101,2
605,2
60761,2
6081,1
609,2
60ft,2
60g,5
60gb,2
60w,1
610,1
6128,8
613,2
6137,1
6149,1
616,1
617,14
617.969.6853,1
618,1
6188428,2
61b,1
"62,179",1
62.154.18.46,1
62.17.143.253,5
620,16
6204900,1
6204901,1
6220923794,1
624,4
625,3
62nd,2
63.00,2
630,3
631,2
6310i,3
632865,1
63309,2
633932,2
633939,2
63598,2
637,2
637jrhgdb5gc:www.lpi.usra.edu,1
639,3
63cc,6
"64,000",2
64.21.177.56,2
64.247.33.2,2
64.4kb,2
64.90.187.2,2
640k,2
640x480,3
6411600,1
643,5
644,2
6443,2
645,1
645m,2
645r,1
646,1
6474268,2
64a2ff6a,10
64bit,2
64bits,1
64kb,2
64kbps,2
64m,1
64mb,5
65.8,4
650,3
650fps,1
650m,2
651,2
6514,2
65279,1
653,1
6551,1
65536,1
656,1
65miles,2
65t,2
66.221.71.120,2
66.242.139.28,2
66.46.177.46,2
66.7,2
6602244,2
661,1
661754,1
6639,2
6643,4
666,3
6667,2
6670,1
6675,3
66762,6
668,2
6687,4
6688,2
6689,2
669,1
6691,3
6695,2
66d1,1
67.4,4
670,2
6749,4
6750,1
676,1
6770936793,1
6791,10
67988,2
68.16.174.6,1
680,2
684,12
6853,1
686,3
6885,1
68k,2
69.95,4
691,3
6969,1
697,1
697912,2
69pct,1
69um.n,2
6a5e,1
6bd2,1
6bf9,2
6c115,2
6e5eribtlczld,1
6mbps,4
6mm,2
6pm,4
6t1jtegkqp,4
6th,6
6x.to,1
6xizlzyen3ni,1
7_2,2
"7,000",8
"7,400",2
"7,500",2
"7,800",4
7.0,26
7.0.3,2
7.00gbp,2
7.1,16
7.15am,2
7.2,140
7.20pm,1
7.3,210
7.3.92,3
7.3.93,4
7.3.94,2
7.30pm,2
7.4,2
7.45pm,1
7.45pm.wed,1
7.5,25
7.55pm,2
7.7,4
7.99,2
70_cvs_rules_under_test,2
"70,000",7
700,19
700mb,4
"701,000",2
703,18
704,1
704732,2
7067,2
707,1
7083a,2
70c,2
70eb,3
70ebac90,3
70s,3
71.36,2
710,2
712188,2
7126,2
7127,2
713p,1
7161987,10
717,4
7193,4
"72,7",2
72.00,2
72.6mm,2
720,1
7200,4
72007,2
72079,2
721,2
722,2
724,11
733,1
7333,2
7337,3
735,2
735627391,1
736,2
7363a64b02,1
73mb,4
"74,7",2
74.10,2
74.32,4
74.82,2
743,4
7432,1
744,1
74400,2
74415,2
7465,2
747,4
"75,000",2
75.43,2
75.7,4
750,5
7500,4
75044,4
750c,1
750m,1
7542,8
755,8
756,4
757,2
759,2
75e7,1
75e7aad6,1
75mb,2
76.8gb,4
76271,2
7641,2
7646,1
7650,1
767,2
768,6
76th,1
77.6,1
771,2
772,3
776,1
7764,2
777,2
778,1
779,2
77ea,6
78.1,1
78.4,1
78.5,1
78.7mm,2
78.8,1
78.9,1
78025336,2
780923,1
781,9
7825,2
783,1
7850,2
787,2
788,2
789252,2
789905,2
79.2,1
79.5,4
79.7,1
79.75,2
791,1
791265,2
79148596,1
796225,1
79p,1
7a2e,1
7aa8,2
7bit,3
7by,2
7cbacon,2
7cen,1
7cfood,2
7cpatcs,4
7db4,3
7ecrispin,2
7egeist,3
7gsolb,179
7ish,1
7lbs,2
7nights.com,2
7pm,9
7th,4
7zkxnlj3i6da,1
"8,000",2
"8,019.26",1
"8,063",2
"8,284",4
8.0,200
8.1,4
8.12.3,1
8.12.5,4
8.12.6,4
8.15pm,2
8.2,10
8.3,12
8.30pm,2
8.4,1
8.4a4,2
8.5,1
8.6,4
8.95,6
"80,000",2
80.60,2
80.71.2.98,2
800,32
8000,4
800x600,5
801,1
801593,4
801897,2
802.11,15
802.11a,14
802.11b,32
802.3,2
8021.11a,2
80211,2
80211b.weblogger.com,1
8024910,2
8024916,2
80418641,1
804a,1
80547516,1
806,2
8064247,2
8064276,2
806mm,2
8080,22
8081,4
80gb,1
80mm,2
80s,4
8110,1
8113,2
8128,4
8139,1
815a809ec5880000,1
8161184,3
816517,1
81655,2
816606,2
817175,1
81798893,4
818,2
8192,8
8198.9697,1
81a4,1
81f2,1
8200,1
821036,3
8212,17
8217,2
8220,85
8220;1pttrans,1
8221,86
824,10
8241,1
827,1
830730492,1
832a,1
833,8
834,4
8343,4
8375,1
83e5,4
83e5ca02,4
840,4
840.6mm,2
8422,1
8426665gzkjeytine,1
843217,2
8437,1
843c,1
844,2
845,3
847.53,1
8486,2
8487,2
8488,2
8489,2
8495,2
8496,2
8497,4
8498,2
8499,2
8500,2
8501,2
850143,4
8503,2
8504,2
8505,2
8506,2
8507,2
8508,2
8509,2
8510,2
8511,2
8513,2
8514,2
8515,2
8516,2
8517,2
8518,2
8519,2
8520,2
8521,2
8522,2
8523,2
8524,2
8525,2
8526,2
8527,2
8528,2
8529,2
8530,2
8531,2
8532,2
8533,2
8534,2
8535,2
85377159,1
85378428,1
8539,2
85395270,1
85399441,1
854,12
8540,2
85409355,1
8541,5
8542,2
8543,2
8544,2
85443744,1
85443841,1
8545,2
8546,2
8547,2
85471617,1
8548,2
85480973,2
85481344,2
85481504,2
85481526,2
85481566,2
85481626,2
85481649,1
85481660,2
85482094,2
85482211,1
85482231,2
85482924,2
85483138,2
